container_1517520938092_0006_01_000003, Thu Feb 01 14:39:34 MST 2018, 1517521174226, 1517521176221, 1517521179338
container_1517520938092_0007_01_000002, Thu Feb 01 14:39:34 MST 2018, 1517521174178, 1517521176191, 1517521183235
container_1517520938092_0006_01_000002, Thu Feb 01 14:39:34 MST 2018, 1517521174225, 1517521176229, 1517521187378
container_1517520938092_0007_01_000018, Thu Feb 01 14:39:34 MST 2018, 1517521174214, 1517521176217, 1517521189262
container_1517520938092_0006_01_000004, Thu Feb 01 14:39:34 MST 2018, 1517521174227, 1517521176225, 1517521189389
container_1517520938092_0006_01_000007, Thu Feb 01 14:39:34 MST 2018, 1517521174233, 1517521176235, 1517521189390
container_1517520938092_0006_01_000016, Thu Feb 01 14:39:34 MST 2018, 1517521174321, 1517521176324, 1517521189391
container_1517520938092_0006_01_000017, Thu Feb 01 14:39:34 MST 2018, 1517521174321, 1517521176325, 1517521189392
container_1517520938092_0006_01_000040, Thu Feb 01 14:39:35 MST 2018, 1517521175216, 1517521176217, 1517521189393
container_1517520938092_0006_01_000043, Thu Feb 01 14:39:35 MST 2018, 1517521175219, 1517521176221, 1517521189394
container_1517520938092_0006_01_000044, Thu Feb 01 14:39:35 MST 2018, 1517521175221, 1517521176225, 1517521189394
container_1517520938092_0006_01_000045, Thu Feb 01 14:39:35 MST 2018, 1517521175222, 1517521176224, 1517521189394
container_1517520938092_0006_01_000166, Thu Feb 01 14:39:43 MST 2018, 1517521183345, 1517521184347, 1517521189395
container_1517520938092_0006_01_000047, Thu Feb 01 14:39:35 MST 2018, 1517521175257, 1517521177237, 1517521190403
container_1517520938092_0006_01_000056, Thu Feb 01 14:39:35 MST 2018, 1517521175323, 1517521177326, 1517521190404
container_1517520938092_0006_01_000057, Thu Feb 01 14:39:35 MST 2018, 1517521175323, 1517521177327, 1517521190404
container_1517520938092_0006_01_000077, Thu Feb 01 14:39:36 MST 2018, 1517521176207, 1517521177207, 1517521190404
container_1517520938092_0006_01_000079, Thu Feb 01 14:39:36 MST 2018, 1517521176218, 1517521177220, 1517521190405
container_1517520938092_0006_01_000080, Thu Feb 01 14:39:36 MST 2018, 1517521176221, 1517521177221, 1517521190405
container_1517520938092_0006_01_000081, Thu Feb 01 14:39:36 MST 2018, 1517521176224, 1517521177225, 1517521190407
container_1517520938092_0006_01_000082, Thu Feb 01 14:39:36 MST 2018, 1517521176226, 1517521177225, 1517521190407
container_1517520938092_0007_01_000004, Thu Feb 01 14:39:34 MST 2018, 1517521174179, 1517521176200, 1517521191268
container_1517520938092_0007_01_000005, Thu Feb 01 14:39:34 MST 2018, 1517521174179, 1517521176196, 1517521191269
container_1517520938092_0007_01_000011, Thu Feb 01 14:39:34 MST 2018, 1517521174182, 1517521176200, 1517521191273
container_1517520938092_0007_01_000020, Thu Feb 01 14:39:34 MST 2018, 1517521174215, 1517521176228, 1517521191274
container_1517520938092_0006_01_000011, Thu Feb 01 14:39:34 MST 2018, 1517521174268, 1517521176310, 1517521191419
container_1517520938092_0006_01_000012, Thu Feb 01 14:39:34 MST 2018, 1517521174286, 1517521176320, 1517521191420
container_1517520938092_0006_01_000013, Thu Feb 01 14:39:34 MST 2018, 1517521174286, 1517521176310, 1517521191421
container_1517520938092_0006_01_000020, Thu Feb 01 14:39:34 MST 2018, 1517521174388, 1517521176398, 1517521191423
container_1517520938092_0006_01_000023, Thu Feb 01 14:39:35 MST 2018, 1517521175180, 1517521176192, 1517521191425
container_1517520938092_0006_01_000024, Thu Feb 01 14:39:35 MST 2018, 1517521175180, 1517521176191, 1517521191428
container_1517520938092_0006_01_000026, Thu Feb 01 14:39:35 MST 2018, 1517521175181, 1517521176201, 1517521191429
container_1517520938092_0006_01_000027, Thu Feb 01 14:39:35 MST 2018, 1517521175181, 1517521176200, 1517521191429
container_1517520938092_0006_01_000028, Thu Feb 01 14:39:35 MST 2018, 1517521175181, 1517521176200, 1517521191430
container_1517520938092_0006_01_000030, Thu Feb 01 14:39:35 MST 2018, 1517521175187, 1517521176194, 1517521191430
container_1517520938092_0006_01_000032, Thu Feb 01 14:39:35 MST 2018, 1517521175187, 1517521176200, 1517521191431
container_1517520938092_0006_01_000034, Thu Feb 01 14:39:35 MST 2018, 1517521175196, 1517521176208, 1517521191431
container_1517520938092_0006_01_000035, Thu Feb 01 14:39:35 MST 2018, 1517521175197, 1517521176203, 1517521191431
container_1517520938092_0006_01_000036, Thu Feb 01 14:39:35 MST 2018, 1517521175197, 1517521176205, 1517521191431
container_1517520938092_0006_01_000039, Thu Feb 01 14:39:35 MST 2018, 1517521175215, 1517521176229, 1517521191432
container_1517520938092_0006_01_000049, Thu Feb 01 14:39:35 MST 2018, 1517521175257, 1517521177303, 1517521191432
container_1517520938092_0006_01_000050, Thu Feb 01 14:39:35 MST 2018, 1517521175269, 1517521177298, 1517521191432
container_1517520938092_0006_01_000051, Thu Feb 01 14:39:35 MST 2018, 1517521175269, 1517521177298, 1517521191432
container_1517520938092_0006_01_000052, Thu Feb 01 14:39:35 MST 2018, 1517521175283, 1517521177323, 1517521191433
container_1517520938092_0006_01_000064, Thu Feb 01 14:39:36 MST 2018, 1517521176192, 1517521177193, 1517521191433
container_1517520938092_0006_01_000065, Thu Feb 01 14:39:36 MST 2018, 1517521176193, 1517521177192, 1517521191433
container_1517520938092_0006_01_000066, Thu Feb 01 14:39:36 MST 2018, 1517521176195, 1517521177190, 1517521191433
container_1517520938092_0006_01_000067, Thu Feb 01 14:39:36 MST 2018, 1517521176196, 1517521177192, 1517521191434
container_1517520938092_0006_01_000068, Thu Feb 01 14:39:36 MST 2018, 1517521176199, 1517521177192, 1517521191434
container_1517520938092_0006_01_000069, Thu Feb 01 14:39:36 MST 2018, 1517521176200, 1517521177193, 1517521191434
container_1517520938092_0006_01_000071, Thu Feb 01 14:39:36 MST 2018, 1517521176200, 1517521177193, 1517521191434
container_1517520938092_0006_01_000072, Thu Feb 01 14:39:36 MST 2018, 1517521176201, 1517521177194, 1517521191435
container_1517520938092_0006_01_000073, Thu Feb 01 14:39:36 MST 2018, 1517521176201, 1517521177194, 1517521191435
container_1517520938092_0006_01_000074, Thu Feb 01 14:39:36 MST 2018, 1517521176204, 1517521177205, 1517521191435
container_1517520938092_0006_01_000075, Thu Feb 01 14:39:36 MST 2018, 1517521176205, 1517521177207, 1517521191435
container_1517520938092_0006_01_000076, Thu Feb 01 14:39:36 MST 2018, 1517521176206, 1517521177207, 1517521191436
container_1517520938092_0006_01_000078, Thu Feb 01 14:39:36 MST 2018, 1517521176208, 1517521177209, 1517521191436
container_1517520938092_0006_01_000084, Thu Feb 01 14:39:36 MST 2018, 1517521176229, 1517521177228, 1517521191436
container_1517520938092_0006_01_000091, Thu Feb 01 14:39:36 MST 2018, 1517521176311, 1517521178300, 1517521191436
container_1517520938092_0006_01_000092, Thu Feb 01 14:39:36 MST 2018, 1517521176311, 1517521178305, 1517521191437
container_1517520938092_0006_01_000094, Thu Feb 01 14:39:36 MST 2018, 1517521176325, 1517521178329, 1517521191437
container_1517520938092_0006_01_000095, Thu Feb 01 14:39:36 MST 2018, 1517521176325, 1517521178327, 1517521191437
container_1517520938092_0007_01_000003, Thu Feb 01 14:39:34 MST 2018, 1517521174178, 1517521176193, 1517521192280
container_1517520938092_0007_01_000006, Thu Feb 01 14:39:34 MST 2018, 1517521174179, 1517521176201, 1517521192281
container_1517520938092_0007_01_000008, Thu Feb 01 14:39:34 MST 2018, 1517521174180, 1517521176189, 1517521192283
container_1517520938092_0007_01_000009, Thu Feb 01 14:39:34 MST 2018, 1517521174181, 1517521176194, 1517521192283
container_1517520938092_0007_01_000010, Thu Feb 01 14:39:34 MST 2018, 1517521174181, 1517521176199, 1517521192284
container_1517520938092_0007_01_000013, Thu Feb 01 14:39:34 MST 2018, 1517521174193, 1517521176203, 1517521192285
container_1517520938092_0007_01_000014, Thu Feb 01 14:39:34 MST 2018, 1517521174193, 1517521176208, 1517521192286
container_1517520938092_0007_01_000015, Thu Feb 01 14:39:34 MST 2018, 1517521174194, 1517521176206, 1517521192287
container_1517520938092_0007_01_000019, Thu Feb 01 14:39:34 MST 2018, 1517521174215, 1517521176229, 1517521192288
container_1517520938092_0006_01_000006, Thu Feb 01 14:39:34 MST 2018, 1517521174232, 1517521176309, 1517521192448
container_1517520938092_0006_01_000009, Thu Feb 01 14:39:34 MST 2018, 1517521174249, 1517521176311, 1517521192450
container_1517520938092_0006_01_000010, Thu Feb 01 14:39:34 MST 2018, 1517521174268, 1517521176310, 1517521192451
container_1517520938092_0006_01_000014, Thu Feb 01 14:39:34 MST 2018, 1517521174316, 1517521176325, 1517521192451
