100001, Mon Dec 26 08:44:17 MST 2016, Mon Dec 26 08:44:28 MST 2016, 60169, 70948, Mon Dec 26 08:45:28 MST 2016
100000, Mon Dec 26 08:44:14 MST 2016, Mon Dec 26 08:44:26 MST 2016, 172012, 184008, Mon Dec 26 08:47:18 MST 2016
100002, Mon Dec 26 08:44:20 MST 2016, Mon Dec 26 08:44:28 MST 2016, 169734, 177439, Mon Dec 26 08:47:18 MST 2016
100006, Mon Dec 26 08:44:34 MST 2016, Mon Dec 26 08:44:46 MST 2016, 156765, 168695, Mon Dec 26 08:47:23 MST 2016
100003, Mon Dec 26 08:44:22 MST 2016, Mon Dec 26 08:44:34 MST 2016, 307026, 318254, Mon Dec 26 08:49:41 MST 2016
0, Mon Dec 26 08:47:31 MST 2016, Mon Dec 26 08:47:39 MST 2016, 130263, 138436, Mon Dec 26 08:49:49 MST 2016
100004, Mon Dec 26 08:44:26 MST 2016, Mon Dec 26 08:44:38 MST 2016, 373177, 385844, Mon Dec 26 08:50:51 MST 2016
100009, Mon Dec 26 08:44:42 MST 2016, Mon Dec 26 08:45:30 MST 2016, 324145, 372647, Mon Dec 26 08:50:55 MST 2016
100007, Mon Dec 26 08:44:37 MST 2016, Mon Dec 26 08:45:30 MST 2016, 345794, 398856, Mon Dec 26 08:51:16 MST 2016
100008, Mon Dec 26 08:44:39 MST 2016, Mon Dec 26 08:45:30 MST 2016, 361876, 413218, Mon Dec 26 08:51:32 MST 2016
100010, Mon Dec 26 08:44:51 MST 2016, Mon Dec 26 08:45:31 MST 2016, 454976, 495153, Mon Dec 26 08:53:06 MST 2016
100005, Mon Dec 26 08:44:30 MST 2016, Mon Dec 26 08:44:46 MST 2016, 588364, 604462, Mon Dec 26 08:54:34 MST 2016
100013, Mon Dec 26 08:45:00 MST 2016, Mon Dec 26 08:50:50 MST 2016, 241989, 591956, Mon Dec 26 08:54:52 MST 2016
100012, Mon Dec 26 08:44:56 MST 2016, Mon Dec 26 08:50:50 MST 2016, 257964, 612155, Mon Dec 26 08:55:08 MST 2016
100014, Mon Dec 26 08:45:03 MST 2016, Mon Dec 26 08:50:50 MST 2016, 263150, 609410, Mon Dec 26 08:55:13 MST 2016
100011, Mon Dec 26 08:44:52 MST 2016, Mon Dec 26 08:50:50 MST 2016, 284686, 642806, Mon Dec 26 08:55:35 MST 2016
100017, Mon Dec 26 08:45:14 MST 2016, Mon Dec 26 08:50:50 MST 2016, 293031, 628786, Mon Dec 26 08:55:43 MST 2016
100015, Mon Dec 26 08:45:05 MST 2016, Mon Dec 26 08:50:50 MST 2016, 333520, 677899, Mon Dec 26 08:56:23 MST 2016
100016, Mon Dec 26 08:45:11 MST 2016, Mon Dec 26 08:50:50 MST 2016, 338478, 677772, Mon Dec 26 08:56:29 MST 2016
100018, Mon Dec 26 08:45:19 MST 2016, Mon Dec 26 08:50:50 MST 2016, 388665, 719901, Mon Dec 26 08:57:19 MST 2016
1, Mon Dec 26 08:57:31 MST 2016, Mon Dec 26 08:57:38 MST 2016, 126996, 134439, Mon Dec 26 08:59:45 MST 2016
100019, Mon Dec 26 08:45:24 MST 2016, Mon Dec 26 08:50:50 MST 2016, 588882, 914771, Mon Dec 26 09:00:39 MST 2016
100021, Mon Dec 26 08:45:30 MST 2016, Mon Dec 26 08:50:49 MST 2016, 598855, 917926, Mon Dec 26 09:00:48 MST 2016
100020, Mon Dec 26 08:45:32 MST 2016, Mon Dec 26 08:50:49 MST 2016, 644954, 962035, Mon Dec 26 09:01:34 MST 2016
100023, Mon Dec 26 08:45:36 MST 2016, Mon Dec 26 08:50:50 MST 2016, 771638, 1085758, Mon Dec 26 09:03:42 MST 2016
100022, Mon Dec 26 08:45:40 MST 2016, Mon Dec 26 08:50:50 MST 2016, 865211, 1175459, Mon Dec 26 09:05:15 MST 2016
100024, Mon Dec 26 08:45:48 MST 2016, Mon Dec 26 08:50:50 MST 2016, 891377, 1193530, Mon Dec 26 09:05:42 MST 2016
100026, Mon Dec 26 08:45:51 MST 2016, Mon Dec 26 08:50:51 MST 2016, 895939, 1195821, Mon Dec 26 09:05:47 MST 2016
100025, Mon Dec 26 08:45:51 MST 2016, Mon Dec 26 08:50:51 MST 2016, 919585, 1218776, Mon Dec 26 09:06:10 MST 2016
100029, Mon Dec 26 08:45:58 MST 2016, Mon Dec 26 08:50:51 MST 2016, 923749, 1216664, Mon Dec 26 09:06:14 MST 2016
100033, Mon Dec 26 08:46:09 MST 2016, Mon Dec 26 08:50:51 MST 2016, 966539, 1248573, Mon Dec 26 09:06:57 MST 2016
100032, Mon Dec 26 08:46:08 MST 2016, Mon Dec 26 08:50:50 MST 2016, 970755, 1253403, Mon Dec 26 09:07:01 MST 2016
100030, Mon Dec 26 08:46:05 MST 2016, Mon Dec 26 08:50:51 MST 2016, 989024, 1275030, Mon Dec 26 09:07:20 MST 2016
100034, Mon Dec 26 08:46:11 MST 2016, Mon Dec 26 08:50:51 MST 2016, 998614, 1278558, Mon Dec 26 09:07:29 MST 2016
100038, Mon Dec 26 08:46:11 MST 2016, Mon Dec 26 08:50:51 MST 2016, 1008580, 1287828, Mon Dec 26 09:07:39 MST 2016
100035, Mon Dec 26 08:46:11 MST 2016, Mon Dec 26 08:50:51 MST 2016, 1188793, 1468337, Mon Dec 26 09:10:39 MST 2016
100031, Mon Dec 26 08:46:04 MST 2016, Mon Dec 26 08:50:50 MST 2016, 1202753, 1489456, Mon Dec 26 09:10:53 MST 2016
100037, Mon Dec 26 08:46:12 MST 2016, Mon Dec 26 08:50:50 MST 2016, 1357488, 1635401, Mon Dec 26 09:13:27 MST 2016
100036, Mon Dec 26 08:46:13 MST 2016, Mon Dec 26 08:50:51 MST 2016, 1419988, 1698101, Mon Dec 26 09:14:31 MST 2016
100040, Mon Dec 26 08:46:15 MST 2016, Mon Dec 26 08:50:51 MST 2016, 1605041, 1880805, Mon Dec 26 09:17:36 MST 2016
2, Mon Dec 26 09:07:31 MST 2016, Mon Dec 26 09:07:39 MST 2016, 640951, 648634, Mon Dec 26 09:18:19 MST 2016
100041, Mon Dec 26 08:46:16 MST 2016, Mon Dec 26 08:50:50 MST 2016, 1655885, 1930624, Mon Dec 26 09:18:26 MST 2016
100028, Mon Dec 26 08:45:51 MST 2016, Mon Dec 26 08:50:50 MST 2016, 1733020, 2032581, Mon Dec 26 09:19:43 MST 2016
100027, Mon Dec 26 08:45:56 MST 2016, Mon Dec 26 08:50:50 MST 2016, 1831182, 2125700, Mon Dec 26 09:21:21 MST 2016
