0, Tue Dec 13 01:03:24 MST 2016, 1481616204882, 62163, 1481616267045
1, Tue Dec 13 01:06:38 MST 2016, 1481616398409, 57440, 1481616455849
2, Tue Dec 13 01:09:57 MST 2016, 1481616597872, 56644, 1481616654516
3, Tue Dec 13 01:13:16 MST 2016, 1481616796594, 56939, 1481616853533
4, Tue Dec 13 01:16:39 MST 2016, 1481616999621, 56992, 1481617056613
5, Tue Dec 13 01:19:56 MST 2016, 1481617196356, 57061, 1481617253417
6, Tue Dec 13 01:23:16 MST 2016, 1481617396612, 56626, 1481617453238
7, Tue Dec 13 01:26:36 MST 2016, 1481617596635, 57020, 1481617653655
8, Tue Dec 13 01:29:56 MST 2016, 1481617796823, 56951, 1481617853774
9, Tue Dec 13 01:33:17 MST 2016, 1481617997606, 56851, 1481618054457
10, Tue Dec 13 01:36:36 MST 2016, 1481618196996, 56888, 1481618253884
11, Tue Dec 13 01:39:56 MST 2016, 1481618396781, 57104, 1481618453885
12, Tue Dec 13 01:43:16 MST 2016, 1481618596816, 56993, 1481618653809
13, Tue Dec 13 01:46:36 MST 2016, 1481618796855, 56861, 1481618853716
14, Tue Dec 13 01:49:57 MST 2016, 1481618997026, 56829, 1481619053855
15, Tue Dec 13 01:53:17 MST 2016, 1481619197017, 63763, 1481619260780
16, Tue Dec 13 01:56:37 MST 2016, 1481619397444, 56935, 1481619454379
17, Tue Dec 13 01:59:57 MST 2016, 1481619597045, 56981, 1481619654026
