05:34:53,root.default,0,0
05:34:53,root.IQ0,0,0
05:34:53,root.dr_dot_who,0,0
05:34:53,root.TQ0,0,0
05:34:53,root.SQ0,0,0
05:34:54,root.default,0,0
05:34:54,root.IQ0,0,0
05:34:54,root.dr_dot_who,0,0
05:34:54,root.TQ0,0,0
05:34:54,root.SQ0,0,0
05:34:55,root.default,0,0
05:34:55,root.IQ0,0,0
05:34:55,root.dr_dot_who,0,0
05:34:55,root.TQ0,0,0
05:34:55,root.SQ0,0,0
05:34:56,root.default,0,0
05:34:56,root.IQ0,0,0
05:34:56,root.dr_dot_who,0,0
05:34:56,root.TQ0,0,0
05:34:56,root.SQ0,0,0
05:34:57,root.default,0,0
05:34:57,root.IQ0,0,0
05:34:57,root.dr_dot_who,0,0
05:34:57,root.TQ0,0,0
05:34:57,root.SQ0,0,0
05:34:58,root.default,0,0
05:34:58,root.IQ0,0,0
05:34:58,root.dr_dot_who,0,0
05:34:58,root.TQ0,0,0
05:34:58,root.SQ0,0,0
05:34:59,root.default,0,0
05:34:59,root.IQ0,0,0
05:34:59,root.dr_dot_who,0,0
05:34:59,root.TQ0,0,0
05:34:59,root.SQ0,0,0
05:35:00,root.default,0,0
05:35:00,root.IQ0,0,0
05:35:00,root.dr_dot_who,0,0
05:35:00,root.TQ0,0,0
05:35:00,root.SQ0,0,0
05:35:01,root.default,0,0
05:35:01,root.IQ0,0,0
05:35:01,root.dr_dot_who,0,0
05:35:01,root.TQ0,0,0
05:35:01,root.SQ0,0,0
05:35:02,root.default,0,0
05:35:02,root.IQ0,0,0
05:35:02,root.dr_dot_who,0,0
05:35:02,root.TQ0,0,0
05:35:02,root.SQ0,0,0
05:35:03,root.default,0,0
05:35:03,root.IQ0,0,0
05:35:03,root.dr_dot_who,0,0
05:35:03,root.TQ0,0,0
05:35:03,root.SQ0,0,0
05:35:04,root.default,0,0
05:35:04,root.IQ0,0,0
05:35:04,root.dr_dot_who,0,0
05:35:04,root.TQ0,0,0
05:35:04,root.SQ0,0,0
05:35:05,root.default,0,0
05:35:05,root.IQ0,0,0
05:35:05,root.dr_dot_who,0,0
05:35:05,root.TQ0,0,0
05:35:05,root.SQ0,0,0
05:35:06,root.default,0,0
05:35:06,root.IQ0,0,0
05:35:06,root.dr_dot_who,0,0
05:35:06,root.TQ0,0,0
05:35:06,root.SQ0,0,0
05:35:07,root.default,0,0
05:35:07,root.IQ0,0,0
05:35:07,root.dr_dot_who,0,0
05:35:07,root.TQ0,0,0
05:35:07,root.SQ0,0,0
05:35:08,root.default,0,0
05:35:08,root.IQ0,0,0
05:35:08,root.dr_dot_who,0,0
05:35:08,root.TQ0,0,0
05:35:08,root.SQ0,0,0
05:35:09,root.default,0,0
05:35:09,root.IQ0,0,0
05:35:09,root.dr_dot_who,0,0
