6.2523e+09,1.0151e+10,1.0142e+10,2,-1
6.2523e+09,1.0151e+10,1.0321e+10,2,-1
6.2523e+09,1.014e+10,1.0139e+10,0,-1
6.2523e+09,1.014e+10,1.0139e+10,0,-1
6.2523e+09,1.0139e+10,1.017e+10,0,-1
6.2523e+09,1.0138e+10,1.0358e+10,2,-1
6.2523e+09,1.0138e+10,1.0396e+10,2,-1
6.2523e+09,1.0138e+10,1.0161e+10,1,-1
6.2523e+09,1.0132e+10,1.0155e+10,0,-1
6.2523e+09,1.0132e+10,1.0128e+10,2,-1
6.2523e+09,1.0126e+10,1.0124e+10,0,-1
6.2523e+09,1.0125e+10,1.0155e+10,0,-1
6.2523e+09,1.0123e+10,1.0098e+10,1,-1
6.2523e+09,1.0123e+10,1.0098e+10,2,-1
6.2523e+09,1.0123e+10,1.0154e+10,1,-1
6.2523e+09,1.0123e+10,1.0098e+10,1,-1
6.2523e+09,1.0113e+10,1.0098e+10,2,-1
6.2523e+09,1.0112e+10,1.0098e+10,0,-1
6.2523e+09,1.0109e+10,1.0139e+10,1,-1
6.2523e+09,1.0109e+10,1.0098e+10,1,-1
6.2523e+09,1.0109e+10,1.0139e+10,1,-1
6.2523e+09,1.0109e+10,1.0098e+10,1,-1
6.2523e+09,1.0109e+10,1.0619e+10,2,-1
6.2523e+09,1.0109e+10,1.0128e+10,1,-1
6.2523e+09,1.0107e+10,1.0136e+10,0,-1
6.2522e+09,1.0099e+10,1.0098e+10,0,-1
6.2523e+09,1.0096e+10,1.0091e+10,1,-1
6.2523e+09,1.0096e+10,1.0128e+10,1,-1
6.2523e+09,1.0096e+10,1.0091e+10,1,-1
6.2522e+09,1.0096e+10,1.0235e+10,2,-1
6.2522e+09,1.0096e+10,1.0128e+10,1,-1
6.2523e+09,1.0092e+10,1.0124e+10,1,-1
6.2523e+09,1.0089e+10,1.0078e+10,2,-1
6.2522e+09,1.0083e+10,1.0078e+10,1,-1
6.2522e+09,1.0083e+10,1.0098e+10,1,-1
6.2522e+09,1.0081e+10,1.0078e+10,2,-1
6.2522e+09,1.0071e+10,1.0069e+10,0,-1
6.2522e+09,1.0071e+10,1.0069e+10,0,-1
6.2522e+09,1.0069e+10,1.0091e+10,1,-1
6.2522e+09,1.0069e+10,1.0069e+10,2,-1
6.2522e+09,1.0069e+10,1.0583e+10,1,-1
6.2522e+09,1.0069e+10,1.0091e+10,1,-1
6.2522e+09,1.0069e+10,1.0574e+10,2,-1
6.2522e+09,1.0056e+10,1.0159e+10,0,-1
6.2522e+09,1.0056e+10,1.0078e+10,1,-1
6.2522e+09,1.0056e+10,1.0454e+10,1,-1
6.2522e+09,1.0056e+10,1.0077e+10,1,-1
6.2522e+09,1.0043e+10,1.0436e+10,1,-1
6.2522e+09,1.0043e+10,1.0061e+10,1,-1
6.2522e+09,1.0043e+10,1.0038e+10,1,-1
6.2522e+09,1.0043e+10,1.0157e+10,1,-1
6.2522e+09,1.0043e+10,1.0061e+10,1,-1
6.2522e+09,1.0038e+10,1.0069e+10,0,-1
6.2522e+09,1.0035e+10,1.0031e+10,2,-1
6.2522e+09,1.003e+10,1.0374e+10,1,-1
6.2522e+09,1.003e+10,1.0047e+10,1,-1
6.2522e+09,1.003e+10,1.0503e+10,1,-1
6.2522e+09,1.0019e+10,1.0001e+10,0,-1
6.2522e+09,1.0018e+10,1.0001e+10,0,-1
6.2522e+09,1.0016e+10,1.0045e+10,1,-1
6.2522e+09,1.0016e+10,1.0338e+10,1,-1
6.2522e+09,1.0016e+10,1.0048e+10,1,-1
6.2522e+09,1.0016e+10,1.0001e+10,0,-1
6.2522e+09,1.0007e+10,1.0001e+10,0,-1
6.2522e+09,1.0004e+10,1.0414e+10,1,-1
6.2522e+09,1.0004e+10,1.0001e+10,2,-1
6.2522e+09,1.0004e+10,1.0048e+10,1,-1
6.2522e+09,1.0004e+10,1.0001e+10,1,-1
6.2522e+09,9.9953e+09,1.0027e+10,0,-1
6.2522e+09,9.9889e+09,1.002e+10,1,-1
6.2522e+09,9.9889e+09,1.0248e+10,1,-1
6.2522e+09,9.9889e+09,1.0019e+10,1,-1
6.2522e+09,9.9889e+09,1.0019e+10,1,-1
6.2522e+09,9.978e+09,9.9744e+09,1,-1
6.2522e+09,9.978e+09,9.9744e+09,1,-1
6.2522e+09,9.978e+09,9.9744e+09,1,-1
6.2522e+09,9.9765e+09,9.9744e+09,1,-1
6.2522e+09,9.9765e+09,1.0421e+10,1,-1
6.2522e+09,9.9744e+09,1.0001e+10,0,-1
6.2522e+09,9.9744e+09,9.9565e+09,2,-1
6.2522e+09,9.9727e+09,1.0049e+10,1,-1
6.2522e+09,9.9726e+09,1.0049e+10,1,-1
6.2522e+09,9.9719e+09,1.0077e+10,1,-1
6.2522e+09,9.9719e+09,1.0049e+10,1,-1
6.2522e+09,9.9719e+09,1.0466e+10,1,-1
6.2522e+09,9.9656e+09,9.9565e+09,0,-1
6.2522e+09,9.9643e+09,1.0142e+10,2,-1
6.2522e+09,9.9619e+09,9.9942e+09,1,-1
6.2522e+09,9.9523e+09,1.0031e+10,0,-1
6.2522e+09,9.9387e+09,9.9744e+09,0,-1
6.2522e+09,9.9164e+09,9.9557e+09,0,-1
6.2522e+09,9.9105e+09,9.9387e+09,0,-1
6.2522e+09,9.9039e+09,9.8964e+09,1,-1
6.2522e+09,9.9039e+09,1.0591e+10,1,-1
6.2522e+09,9.8916e+09,9.9127e+09,0,-1
6.2522e+09,9.8916e+09,9.8468e+09,1,-1
6.2522e+09,9.8836e+09,9.8468e+09,1,-1
6.2522e+09,9.8793e+09,9.8468e+09,1,-1
6.2522e+09,9.8793e+09,9.8468e+09,1,-1
6.2522e+09,9.8669e+09,9.8468e+09,1,-1
6.2522e+09,9.8668e+09,9.8964e+09,1,-1
6.2522e+09,9.8468e+09,9.9281e+09,1,-1
6.2522e+09,9.8047e+09,9.8353e+09,0,-1
6.2522e+09,9.7958e+09,9.9226e+09,0,-1
6.2522e+09,9.7863e+09,9.7835e+09,1,-1
6.2522e+09,9.7849e+09,9.7835e+09,1,-1
6.2522e+09,9.7849e+09,9.7835e+09,1,-1
6.2522e+09,9.7835e+09,1.05e+10,1,-1
6.2522e+09,9.779e+09,9.8055e+09,0,-1
6.2522e+09,9.7665e+09,9.7821e+09,0,-1
6.2522e+09,9.7584e+09,9.7835e+09,0,-1
6.2522e+09,9.746e+09,9.7814e+09,1,-1
6.2522e+09,9.7349e+09,9.7665e+09,0,-1
6.2522e+09,9.7e+09,9.7324e+09,0,-1
6.2522e+09,9.6984e+09,9.6867e+09,0,-1
6.2522e+09,9.684e+09,9.672e+09,2,-1
6.2522e+09,9.684e+09,9.672e+09,0,-1
6.2522e+09,9.672e+09,9.671e+09,2,-1
6.2522e+09,9.672e+09,9.7088e+09,1,-1
6.2522e+09,9.672e+09,9.703e+09,1,-1
6.2522e+09,9.672e+09,9.7019e+09,1,-1
6.2522e+09,9.6719e+09,9.7048e+09,1,-1
6.2522e+09,9.671e+09,9.7e+09,0,-1
6.2522e+09,9.6579e+09,9.6858e+09,0,-1
6.2522e+09,9.6578e+09,9.6867e+09,1,-1
6.2522e+09,9.6443e+09,9.6045e+09,1,-1
6.2522e+09,9.6407e+09,9.6045e+09,1,-1
6.2522e+09,9.6318e+09,9.7565e+09,1,-1
6.2522e+09,9.6318e+09,1.0021e+10,1,-1
6.2522e+09,9.6318e+09,9.768e+09,0,-1
6.2522e+09,9.6239e+09,9.671e+09,0,-1
6.2522e+09,9.6232e+09,1.0252e+10,1,-1
6.2522e+09,9.6133e+09,9.672e+09,1,-1
6.2522e+09,9.5715e+09,9.6045e+09,1,-1
6.2522e+09,9.5543e+09,9.5814e+09,0,-1
6.2522e+09,9.5459e+09,9.5374e+09,1,-1
6.2522e+09,9.5459e+09,9.5374e+09,1,-1
6.2522e+09,9.5112e+09,9.5358e+09,0,-1
6.2522e+09,9.4972e+09,9.5366e+09,1,-1
6.2522e+09,9.488e+09,9.5578e+09,1,-1
6.2522e+09,9.4872e+09,9.5578e+09,1,-1
6.2522e+09,9.4864e+09,9.5722e+09,1,-1
6.2522e+09,9.4857e+09,9.5515e+09,1,-1
6.2522e+09,9.4849e+09,9.515e+09,1,-1
6.2522e+09,9.4841e+09,9.5911e+09,0,-1
6.2522e+09,9.4643e+09,9.4577e+09,1,-1
6.2522e+09,9.4618e+09,9.4577e+09,1,-1
6.2522e+09,9.4599e+09,9.4577e+09,0,-1
6.2522e+09,9.4477e+09,9.491e+09,1,-1
6.2522e+09,9.4476e+09,9.4455e+09,2,-1
6.2522e+09,9.4371e+09,9.4319e+09,0,-1
6.2522e+09,9.4357e+09,1.0539e+10,2,-1
6.2522e+09,9.4319e+09,9.5474e+09,1,-1
6.2522e+09,9.4312e+09,9.4509e+09,0,-1
6.2522e+09,9.4251e+09,9.4154e+09,0,-1
6.2522e+09,9.4238e+09,9.4154e+09,2,-1
6.2522e+09,9.4216e+09,9.4455e+09,0,-1
6.2522e+09,9.4118e+09,9.398e+09,1,-1
6.2522e+09,9.3988e+09,9.4154e+09,0,-1
6.2514e+09,9.3987e+09,1.0557e+10,1,-1
6.2522e+09,9.3861e+09,9.3852e+09,1,-1
6.2522e+09,9.3861e+09,9.4499e+09,1,-1
6.2522e+09,9.386e+09,9.3852e+09,0,-1
6.2522e+09,9.386e+09,9.3852e+09,0,-1
6.2522e+09,9.3724e+09,9.8468e+09,1,-1
6.2522e+09,9.3716e+09,9.3701e+09,2,-1
6.2522e+09,9.3614e+09,9.3765e+09,0,-1
6.2522e+09,9.3559e+09,9.3852e+09,0,-1
6.2522e+09,9.3371e+09,9.333e+09,0,-1
6.2522e+09,9.3357e+09,9.333e+09,2,-1
6.2522e+09,9.333e+09,9.3559e+09,0,-1
6.2522e+09,9.3258e+09,9.3527e+09,0,-1
6.2522e+09,9.3137e+09,9.333e+09,0,-1
6.2522e+09,9.3129e+09,9.549e+09,1,-1
6.2522e+09,9.3104e+09,9.4577e+09,0,-1
6.2522e+09,9.3022e+09,9.3319e+09,0,-1
6.2522e+09,9.2896e+09,9.273e+09,1,-1
6.2522e+09,9.2881e+09,9.273e+09,0,-1
6.2522e+09,9.2881e+09,9.9513e+09,1,-1
6.2522e+09,9.2881e+09,9.273e+09,1,-1
6.2522e+09,9.2865e+09,9.273e+09,2,-1
6.2522e+09,9.2865e+09,9.9565e+09,1,-1
6.2522e+09,9.2865e+09,9.3401e+09,1,-1
6.2522e+09,9.2745e+09,9.273e+09,1,-1
6.2522e+09,9.2691e+09,9.2929e+09,0,-1
6.2522e+09,9.2673e+09,9.6668e+09,1,-1
6.2522e+09,9.2506e+09,9.2457e+09,0,-1
6.2522e+09,9.2506e+09,9.2457e+09,0,-1
6.2522e+09,9.2382e+09,9.2373e+09,2,-1
6.2522e+09,9.2382e+09,9.2373e+09,2,-1
6.2522e+09,9.2382e+09,9.398e+09,1,-1
6.2522e+09,9.2196e+09,9.2457e+09,1,-1
6.2522e+09,9.2137e+09,9.2095e+09,1,-1
6.2522e+09,9.1906e+09,9.273e+09,1,-1
6.2522e+09,9.1832e+09,9.2017e+09,0,-1
6.2522e+09,9.1643e+09,9.1588e+09,2,-1
6.2522e+09,9.1398e+09,9.1687e+09,1,-1
6.2522e+09,9.1264e+09,9.5374e+09,1,-1
6.2522e+09,9.1264e+09,9.1248e+09,1,-1
6.2522e+09,9.1264e+09,9.1248e+09,1,-1
6.2522e+09,9.1264e+09,9.1248e+09,1,-1
6.2522e+09,9.1264e+09,9.1248e+09,1,-1
6.2522e+09,9.1264e+09,9.1248e+09,1,-1
6.2522e+09,9.1264e+09,9.1248e+09,1,-1
6.2522e+09,9.1264e+09,9.1248e+09,1,-1
6.2522e+09,9.1133e+09,9.2699e+09,1,-1
6.2522e+09,9.1132e+09,9.1091e+09,1,-1
6.2522e+09,9.0997e+09,9.1248e+09,1,-1
6.2522e+09,9.0997e+09,9.0988e+09,1,-1
6.2522e+09,9.0997e+09,9.1183e+09,1,-1
6.2522e+09,9.0997e+09,9.0988e+09,1,-1
6.2522e+09,9.0964e+09,9.1225e+09,0,-1
6.2522e+09,9.086e+09,9.1183e+09,1,-1
6.2522e+09,9.086e+09,9.0803e+09,1,-1
6.2522e+09,9.086e+09,9.1944e+09,1,-1
6.2522e+09,9.086e+09,9.0803e+09,1,-1
6.2522e+09,9.0786e+09,9.1054e+09,0,-1
6.2522e+09,9.0762e+09,9.0964e+09,0,-1
6.2522e+09,9.0721e+09,9.1944e+09,1,-1
6.2522e+09,9.0721e+09,9.0713e+09,1,-1
6.2522e+09,9.0721e+09,9.0988e+09,1,-1
6.2522e+09,9.0721e+09,9.0713e+09,1,-1
6.2522e+09,9.0624e+09,9.0586e+09,2,-1
6.2522e+09,9.0586e+09,9.0517e+09,0,-1
6.2522e+09,9.0571e+09,9.1183e+09,1,-1
6.2522e+09,9.0571e+09,9.0933e+09,1,-1
6.2522e+09,9.0571e+09,9.0517e+09,1,-1
6.2522e+09,9.0571e+09,9.2373e+09,2,-1
6.2522e+09,9.0571e+09,9.1183e+09,1,-1
6.2522e+09,9.0571e+09,9.1043e+09,0,-1
6.2522e+09,9.0517e+09,9.0786e+09,0,-1
6.2522e+09,9.0467e+09,9.0705e+09,0,-1
6.2522e+09,9.0436e+09,9.1156e+09,1,-1
6.2522e+09,9.0436e+09,9.0377e+09,1,-1
6.2522e+09,9.0289e+09,9.1156e+09,1,-1
6.2522e+09,9.0289e+09,9.1758e+09,1,-1
6.2522e+09,9.0289e+09,8.995e+09,1,-1
6.2522e+09,9.0288e+09,9.0586e+09,1,-1
6.2522e+09,9.0288e+09,9.3701e+09,1,-1
6.2522e+09,9.0209e+09,9.0517e+09,0,-1
6.2522e+09,9.0209e+09,9.0459e+09,0,-1
6.2522e+09,9.0202e+09,9.0482e+09,0,-1
6.2522e+09,9.0176e+09,9.0713e+09,1,-1
6.2522e+09,9.0167e+09,9.0803e+09,1,-1
6.2522e+09,9.0167e+09,9.139e+09,1,-1
6.2522e+09,9.016e+09,9.0641e+09,1,-1
6.2522e+09,9.0159e+09,9.0641e+09,1,-1
6.2522e+09,9.0159e+09,9.0489e+09,1,-1
6.2522e+09,9.0159e+09,9.1183e+09,1,-1
6.2522e+09,9.0159e+09,8.995e+09,1,-1
6.2522e+09,9.0159e+09,9.1141e+09,1,-1
6.2522e+09,9.003e+09,8.995e+09,1,-1
6.2522e+09,9.003e+09,9.1141e+09,1,-1
6.2522e+09,9.003e+09,8.995e+09,1,-1
6.2522e+09,9.003e+09,9.1091e+09,1,-1
6.2522e+09,8.9891e+09,8.9733e+09,1,-1
6.2522e+09,8.9891e+09,9.0877e+09,1,-1
6.2522e+09,8.989e+09,8.9733e+09,1,-1
6.2522e+09,8.9752e+09,9.0786e+09,1,-1
6.2522e+09,8.9752e+09,8.9733e+09,1,-1
6.2522e+09,8.9618e+09,9.0786e+09,1,-1
6.2522e+09,8.9618e+09,8.9512e+09,1,-1
6.2522e+09,8.9618e+09,9.0786e+09,1,-1
6.2522e+09,8.9618e+09,8.9512e+09,1,-1
6.2522e+09,8.9618e+09,9.0964e+09,1,-1
6.2522e+09,8.949e+09,9.0786e+09,1,-1
6.2522e+09,8.949e+09,9.0683e+09,1,-1
6.2522e+09,8.949e+09,8.9459e+09,1,-1
6.2522e+09,8.949e+09,8.9459e+09,1,-1
6.2522e+09,8.9383e+09,8.9626e+09,0,-1
6.2522e+09,8.9343e+09,8.9261e+09,1,-1
6.2522e+09,8.9343e+09,8.9261e+09,1,-1
6.2522e+09,8.9269e+09,8.9261e+09,1,-1
6.2522e+09,8.9234e+09,8.9072e+09,1,-1
6.2522e+09,8.9218e+09,1.0024e+10,1,-1
6.2522e+09,8.8909e+09,8.8901e+09,0,-1
6.2522e+09,8.8901e+09,8.9072e+09,0,-1
6.2522e+09,8.8863e+09,8.8609e+09,0,-1
6.2522e+09,8.8848e+09,9.0933e+09,0,-1
6.2522e+09,8.8731e+09,8.8609e+09,2,-1
6.2522e+09,8.8715e+09,8.8609e+09,2,-1
6.2522e+09,8.8699e+09,8.8609e+09,1,-1
6.2522e+09,8.8699e+09,8.8609e+09,2,-1
6.2522e+09,8.8626e+09,8.8609e+09,2,-1
6.2522e+09,8.8609e+09,8.8499e+09,0,-1
6.2522e+09,8.8602e+09,8.8499e+09,0,-1
6.2522e+09,8.8602e+09,8.8499e+09,0,-1
6.2522e+09,8.8594e+09,9.2095e+09,0,-1
6.2522e+09,8.8586e+09,8.8499e+09,0,-1
6.2522e+09,8.8586e+09,9.1658e+09,0,-1
6.2522e+09,8.8578e+09,9.2095e+09,2,-1
6.2522e+09,8.857e+09,8.8949e+09,0,-1
6.2522e+09,8.857e+09,9.2071e+09,2,-1
6.2522e+09,8.857e+09,9.1658e+09,2,-1
6.2522e+09,8.8513e+09,8.8499e+09,0,-1
6.2522e+09,8.8473e+09,8.8323e+09,0,-1
6.2522e+09,8.8459e+09,8.9733e+09,0,-1
6.2522e+09,8.8249e+09,9.1758e+09,1,-1
6.2522e+09,8.8242e+09,9.2203e+09,1,-1
6.2522e+09,8.8231e+09,9.2203e+09,1,-1
6.2522e+09,8.8082e+09,1.0038e+10,1,-1
6.2522e+09,8.8067e+09,9.4319e+09,1,-1
6.2522e+09,8.795e+09,8.8223e+09,1,-1
6.2522e+09,8.7844e+09,8.8106e+09,0,-1
6.2522e+09,8.7843e+09,8.7767e+09,0,-1
6.2522e+09,8.7727e+09,8.8035e+09,1,-1
6.2522e+09,8.7727e+09,8.9261e+09,1,-1
6.2522e+09,8.7727e+09,8.8128e+09,1,-1
6.2522e+09,8.762e+09,8.8901e+09,0,-1
6.2522e+09,8.7603e+09,8.7925e+09,1,-1
6.2522e+09,8.7512e+09,8.7412e+09,2,-1
6.2522e+09,8.7468e+09,9.1156e+09,0,-1
6.2522e+09,8.7468e+09,8.995e+09,0,-1
6.2522e+09,8.736e+09,8.7214e+09,0,-1
6.2522e+09,8.736e+09,8.7214e+09,0,-1
6.2522e+09,8.7345e+09,8.7214e+09,2,-1
6.2522e+09,8.7338e+09,8.762e+09,0,-1
6.2522e+09,8.7184e+09,8.7412e+09,0,-1
6.2522e+09,8.7033e+09,8.7214e+09,0,-1
6.2522e+09,8.6725e+09,8.8609e+09,1,-1
6.2522e+09,8.6725e+09,8.6623e+09,2,-1
6.2522e+09,8.6712e+09,8.7017e+09,0,-1
6.2522e+09,8.6639e+09,8.6623e+09,3,-1
6.2522e+09,8.6623e+09,8.6831e+09,0,-1
6.2522e+09,8.6605e+09,9.1906e+09,1,-1
6.2522e+09,8.6082e+09,8.6395e+09,0,-1
6.2522e+09,8.5975e+09,8.7629e+09,1,-1
6.2522e+09,8.5975e+09,8.5901e+09,1,-1
6.2522e+09,8.56e+09,8.5494e+09,1,-1
6.2522e+09,8.56e+09,8.5494e+09,0,-1
6.2522e+09,8.56e+09,8.5494e+09,0,-1
6.2522e+09,8.5592e+09,8.5494e+09,2,-1
6.2522e+09,8.5584e+09,8.5494e+09,2,-1
6.2522e+09,8.5569e+09,8.587e+09,0,-1
6.2522e+09,8.5494e+09,8.5362e+09,0,-1
6.2522e+09,8.5494e+09,8.5362e+09,0,-1
6.2522e+09,8.5479e+09,8.6315e+09,2,-1
6.2522e+09,8.5479e+09,8.5362e+09,2,-1
6.2522e+09,8.5479e+09,8.5362e+09,1,-1
6.2522e+09,8.5479e+09,8.5362e+09,1,-1
6.2522e+09,8.5355e+09,8.527e+09,1,-1
6.2522e+09,8.5355e+09,8.5615e+09,1,-1
6.2522e+09,8.5355e+09,9.2318e+09,1,-1
6.2522e+09,8.5355e+09,8.5754e+09,1,-1
6.2522e+09,8.5327e+09,8.527e+09,1,-1
6.2522e+09,8.5302e+09,8.5901e+09,1,-1
6.2522e+09,8.5302e+09,8.5863e+09,1,-1
6.2522e+09,8.5294e+09,8.6462e+09,1,-1
6.2522e+09,8.5294e+09,8.5788e+09,1,-1
6.2521e+09,8.5093e+09,8.5901e+09,1,-1
6.2522e+09,8.4878e+09,8.6526e+09,2,-1
6.2522e+09,8.4878e+09,8.487e+09,2,-1
6.2522e+09,8.4833e+09,8.5093e+09,0,-1
6.2522e+09,8.4751e+09,8.496e+09,0,-1
6.2522e+09,8.4643e+09,8.4908e+09,0,-1
6.2522e+09,8.4505e+09,8.4833e+09,0,-1
6.2521e+09,8.4302e+09,8.5362e+09,1,-1
6.2522e+09,8.4264e+09,8.456e+09,1,-1
6.2522e+09,8.4264e+09,8.9512e+09,1,-1
6.2522e+09,8.4263e+09,8.9626e+09,2,-1
6.2522e+09,8.4154e+09,8.4139e+09,2,-1
6.2522e+09,8.4139e+09,8.446e+09,1,-1
6.2522e+09,8.4131e+09,8.4505e+09,0,-1
6.2522e+09,8.4104e+09,8.4571e+09,1,-1
6.2522e+09,8.4104e+09,8.6214e+09,1,-1
6.2522e+09,8.4024e+09,8.3951e+09,0,-1
6.2522e+09,8.4016e+09,8.3951e+09,1,-1
6.2522e+09,8.3959e+09,8.3951e+09,1,-1
