02:44:19,root.bursty0,0,0
02:44:19,root.default,0,0
02:44:19,root.batch6,0,0
02:44:19,root.batch7,0,0
02:44:19,root.batch0,0,0
02:44:19,root.batch1,0,0
02:44:19,root.batch4,0,0
02:44:19,root.batch5,0,0
02:44:19,root.batch2,0,0
02:44:19,root.batch3,0,0
02:44:21,root.bursty0,0,0
02:44:21,root.default,0,0
02:44:21,root.batch6,0,0
02:44:21,root.batch7,0,0
02:44:21,root.batch0,0,0
02:44:21,root.batch1,0,0
02:44:21,root.batch4,0,0
02:44:21,root.batch5,0,0
02:44:21,root.batch2,0,0
02:44:21,root.batch3,0,0
02:44:22,root.bursty0,0,0
02:44:22,root.default,0,0
02:44:22,root.batch6,0,0
02:44:22,root.batch7,0,0
02:44:22,root.batch0,0,0
02:44:22,root.batch1,0,0
02:44:22,root.batch4,0,0
02:44:22,root.batch5,0,0
02:44:22,root.batch2,0,0
02:44:22,root.batch3,0,0
02:44:23,root.bursty0,0,0
02:44:23,root.default,0,0
02:44:23,root.batch6,0,0
02:44:23,root.batch7,0,0
02:44:23,root.batch0,0,0
02:44:23,root.batch1,0,0
02:44:23,root.batch4,0,0
02:44:23,root.batch5,0,0
02:44:23,root.batch2,0,0
02:44:23,root.batch3,0,0
02:44:24,root.bursty0,0,0
02:44:24,root.default,0,0
02:44:24,root.batch6,0,0
02:44:24,root.batch7,0,0
02:44:24,root.batch0,0,0
02:44:24,root.batch1,0,0
02:44:24,root.batch4,0,0
02:44:24,root.batch5,0,0
02:44:24,root.batch2,0,0
02:44:24,root.batch3,0,0
02:44:25,root.bursty0,0,0
02:44:25,root.default,0,0
02:44:25,root.batch6,0,0
02:44:25,root.batch7,0,0
02:44:25,root.batch0,0,0
02:44:25,root.batch1,0,0
02:44:25,root.batch4,0,0
02:44:25,root.batch5,0,0
02:44:25,root.batch2,0,0
02:44:25,root.batch3,0,0
02:44:26,root.bursty0,0,0
02:44:26,root.default,0,0
02:44:26,root.batch6,0,0
02:44:26,root.batch7,0,0
02:44:26,root.batch0,0,0
02:44:26,root.batch1,0,0
02:44:26,root.batch4,0,0
02:44:26,root.batch5,0,0
02:44:26,root.batch2,0,0
02:44:26,root.batch3,0,0
02:44:27,root.bursty0,0,0
02:44:27,root.default,0,0
02:44:27,root.batch6,0,0
02:44:27,root.batch7,0,0
02:44:27,root.batch0,0,0
02:44:27,root.batch1,0,0
02:44:27,root.batch4,0,0
02:44:27,root.batch5,0,0
02:44:27,root.batch2,0,0
02:44:27,root.batch3,0,0
02:44:28,root.bursty0,0,0
02:44:28,root.default,0,0
02:44:28,root.batch6,0,0
02:44:28,root.batch7,0,0
02:44:28,root.batch0,0,0
02:44:28,root.batch1,0,0
02:44:28,root.batch4,0,0
02:44:28,root.batch5,0,0
02:44:28,root.batch2,0,0
02:44:28,root.batch3,0,0
02:44:29,root.bursty0,0,0
02:44:29,root.default,0,0
02:44:29,root.batch6,0,0
02:44:29,root.batch7,0,0
02:44:29,root.batch0,0,0
02:44:29,root.batch1,0,0
02:44:29,root.batch4,0,0
02:44:29,root.batch5,0,0
02:44:29,root.batch2,0,0
02:44:29,root.batch3,0,0
02:44:30,root.bursty0,0,0
02:44:30,root.default,0,0
02:44:30,root.batch6,0,0
02:44:30,root.batch7,0,0
02:44:30,root.batch0,0,0
02:44:30,root.batch1,0,0
02:44:30,root.batch4,0,0
02:44:30,root.batch5,0,0
02:44:30,root.batch2,0,0
02:44:30,root.batch3,0,0
02:44:31,root.bursty0,0,0
02:44:31,root.default,0,0
02:44:31,root.batch6,0,0
02:44:31,root.batch7,0,0
02:44:31,root.batch0,0,0
02:44:31,root.batch1,0,0
02:44:31,root.batch4,0,0
02:44:31,root.batch5,0,0
02:44:31,root.batch2,0,0
02:44:31,root.batch3,0,0
02:44:32,root.bursty0,0,0
02:44:32,root.default,0,0
02:44:32,root.batch6,0,0
02:44:32,root.batch7,0,0
02:44:32,root.batch0,0,0
02:44:32,root.batch1,0,0
02:44:32,root.batch4,0,0
02:44:32,root.batch5,0,0
02:44:32,root.batch2,0,0
02:44:32,root.batch3,0,0
02:44:33,root.bursty0,0,0
02:44:33,root.default,0,0
02:44:33,root.batch6,0,0
02:44:33,root.batch7,0,0
02:44:33,root.batch0,0,0
02:44:33,root.batch1,0,0
02:44:33,root.batch4,0,0
02:44:33,root.batch5,0,0
02:44:33,root.batch2,0,0
02:44:33,root.batch3,0,0
02:44:34,root.bursty0,0,0
02:44:34,root.default,0,0
02:44:34,root.batch6,0,0
02:44:34,root.batch7,0,0
02:44:34,root.batch0,0,0
02:44:34,root.batch1,0,0
02:44:34,root.batch4,0,0
02:44:34,root.batch5,0,0
02:44:34,root.batch2,0,0
02:44:34,root.batch3,0,0
02:44:35,root.bursty0,0,0
02:44:35,root.default,0,0
02:44:35,root.batch6,0,0
02:44:35,root.batch7,0,0
02:44:35,root.batch0,0,0
02:44:35,root.batch1,0,0
02:44:35,root.batch4,0,0
02:44:35,root.batch5,0,0
02:44:35,root.batch2,0,0
02:44:35,root.batch3,0,0
02:44:36,root.bursty0,0,0
02:44:36,root.default,0,0
02:44:36,root.batch6,0,0
02:44:36,root.batch7,0,0
02:44:36,root.batch0,0,0
02:44:36,root.batch1,0,0
02:44:36,root.batch4,0,0
02:44:36,root.batch5,0,0
02:44:36,root.batch2,0,0
02:44:36,root.batch3,0,0
02:44:37,root.bursty0,0,0
02:44:37,root.default,0,0
02:44:37,root.batch6,0,0
02:44:37,root.batch7,0,0
02:44:37,root.batch0,0,0
02:44:37,root.batch1,0,0
02:44:37,root.batch4,0,0
02:44:37,root.batch5,0,0
02:44:37,root.batch2,0,0
02:44:37,root.batch3,0,0
02:44:38,root.bursty0,0,0
02:44:38,root.default,0,0
02:44:38,root.batch6,0,0
02:44:38,root.batch7,0,0
02:44:38,root.batch0,0,0
02:44:38,root.batch1,0,0
02:44:38,root.batch4,0,0
02:44:38,root.batch5,0,0
02:44:38,root.batch2,0,0
02:44:38,root.batch3,0,0
02:44:40,root.bursty0,0,0
02:44:40,root.default,0,0
02:44:40,root.batch6,0,0
02:44:40,root.batch7,0,0
02:44:40,root.batch1,0,0
02:44:40,root.batch4,0,0
02:44:40,root.batch5,0,0
02:44:40,root.batch2,0,0
02:44:40,root.batch3,0,0
02:44:40,root.batch0,6,6144
02:44:41,root.bursty0,0,0
02:44:41,root.default,0,0
02:44:41,root.batch6,0,0
02:44:41,root.batch7,0,0
02:44:41,root.batch1,0,0
02:44:41,root.batch4,0,0
02:44:41,root.batch5,0,0
02:44:41,root.batch2,0,0
02:44:41,root.batch3,0,0
02:44:41,root.batch0,8,8192
02:44:42,root.bursty0,0,0
02:44:42,root.default,0,0
02:44:42,root.batch6,0,0
02:44:42,root.batch7,0,0
02:44:42,root.batch1,0,0
02:44:42,root.batch4,0,0
02:44:42,root.batch5,0,0
02:44:42,root.batch2,0,0
02:44:42,root.batch3,0,0
02:44:42,root.batch0,8,8192
02:44:43,root.bursty0,0,0
02:44:43,root.default,0,0
02:44:43,root.batch6,0,0
02:44:43,root.batch7,0,0
02:44:43,root.batch1,0,0
02:44:43,root.batch4,0,0
02:44:43,root.batch5,0,0
02:44:43,root.batch2,0,0
02:44:43,root.batch3,0,0
02:44:43,root.batch0,8,8192
02:44:44,root.bursty0,0,0
02:44:44,root.default,0,0
02:44:44,root.batch6,0,0
02:44:44,root.batch7,0,0
02:44:44,root.batch1,0,0
02:44:44,root.batch4,0,0
02:44:44,root.batch5,0,0
02:44:44,root.batch2,0,0
02:44:44,root.batch3,0,0
02:44:44,root.batch0,8,8192
02:44:45,root.bursty0,0,0
02:44:45,root.default,0,0
02:44:45,root.batch6,0,0
02:44:45,root.batch7,0,0
02:44:45,root.batch1,0,0
02:44:45,root.batch4,0,0
02:44:45,root.batch5,0,0
02:44:45,root.batch2,0,0
02:44:45,root.batch3,0,0
02:44:45,root.batch0,8,8192
02:44:46,root.bursty0,0,0
02:44:46,root.default,0,0
02:44:46,root.batch6,0,0
02:44:46,root.batch7,0,0
02:44:46,root.batch1,0,0
02:44:46,root.batch4,0,0
02:44:46,root.batch5,0,0
02:44:46,root.batch2,0,0
02:44:46,root.batch3,0,0
02:44:46,root.batch0,8,8192
02:44:47,root.bursty0,0,0
02:44:47,root.default,0,0
02:44:47,root.batch6,0,0
02:44:47,root.batch7,0,0
02:44:47,root.batch1,0,0
02:44:47,root.batch4,0,0
02:44:47,root.batch5,0,0
02:44:47,root.batch2,0,0
02:44:47,root.batch3,0,0
02:44:47,root.batch0,8,8192
02:44:48,root.bursty0,0,0
02:44:48,root.default,0,0
02:44:48,root.batch6,0,0
02:44:48,root.batch7,0,0
02:44:48,root.batch1,0,0
02:44:48,root.batch4,0,0
02:44:48,root.batch5,0,0
02:44:48,root.batch2,0,0
02:44:48,root.batch3,0,0
02:44:48,root.batch0,8,8192
02:44:49,root.bursty0,0,0
02:44:49,root.default,0,0
02:44:49,root.batch6,0,0
02:44:49,root.batch7,0,0
02:44:49,root.batch1,0,0
02:44:49,root.batch4,0,0
02:44:49,root.batch5,0,0
02:44:49,root.batch2,0,0
02:44:49,root.batch3,0,0
02:44:49,root.batch0,8,8192
