20:23:20,root.bursty0,0,0
20:23:20,root.default,0,0
20:23:20,root.batch6,0,0
20:23:20,root.batch7,0,0
20:23:20,root.batch0,0,0
20:23:20,root.batch1,0,0
20:23:20,root.batch4,0,0
20:23:20,root.batch5,0,0
20:23:20,root.batch2,0,0
20:23:20,root.batch3,0,0
20:23:21,root.bursty0,0,0
20:23:21,root.default,0,0
20:23:21,root.batch6,0,0
20:23:21,root.batch7,0,0
20:23:21,root.batch0,0,0
20:23:21,root.batch1,0,0
20:23:21,root.batch4,0,0
20:23:21,root.batch5,0,0
20:23:21,root.batch2,0,0
20:23:21,root.batch3,0,0
20:23:23,root.bursty0,0,0
20:23:23,root.default,0,0
20:23:23,root.batch6,0,0
20:23:23,root.batch7,0,0
20:23:23,root.batch0,0,0
20:23:23,root.batch1,0,0
20:23:23,root.batch4,0,0
20:23:23,root.batch5,0,0
20:23:23,root.batch2,0,0
20:23:23,root.batch3,0,0
20:23:24,root.bursty0,0,0
20:23:24,root.default,0,0
20:23:24,root.batch6,0,0
20:23:24,root.batch7,0,0
20:23:24,root.batch0,0,0
20:23:24,root.batch1,0,0
20:23:24,root.batch4,0,0
20:23:24,root.batch5,0,0
20:23:24,root.batch2,0,0
20:23:24,root.batch3,0,0
20:23:25,root.bursty0,0,0
20:23:25,root.default,0,0
20:23:25,root.batch6,0,0
20:23:25,root.batch7,0,0
20:23:25,root.batch0,0,0
20:23:25,root.batch1,0,0
20:23:25,root.batch4,0,0
20:23:25,root.batch5,0,0
20:23:25,root.batch2,0,0
20:23:25,root.batch3,0,0
20:23:26,root.bursty0,0,0
20:23:26,root.default,0,0
20:23:26,root.batch6,0,0
20:23:26,root.batch7,0,0
20:23:26,root.batch0,0,0
20:23:26,root.batch1,0,0
20:23:26,root.batch4,0,0
20:23:26,root.batch5,0,0
20:23:26,root.batch2,0,0
20:23:26,root.batch3,0,0
20:23:27,root.bursty0,0,0
20:23:27,root.default,0,0
20:23:27,root.batch6,0,0
20:23:27,root.batch7,0,0
20:23:27,root.batch0,0,0
20:23:27,root.batch1,0,0
20:23:27,root.batch4,0,0
20:23:27,root.batch5,0,0
20:23:27,root.batch2,0,0
20:23:27,root.batch3,0,0
20:23:28,root.bursty0,0,0
20:23:28,root.default,0,0
20:23:28,root.batch6,0,0
20:23:28,root.batch7,0,0
20:23:28,root.batch0,0,0
20:23:28,root.batch1,0,0
20:23:28,root.batch4,0,0
20:23:28,root.batch5,0,0
20:23:28,root.batch2,0,0
20:23:28,root.batch3,0,0
20:23:29,root.bursty0,0,0
20:23:29,root.default,0,0
20:23:29,root.batch6,0,0
20:23:29,root.batch7,0,0
20:23:29,root.batch0,0,0
20:23:29,root.batch1,0,0
20:23:29,root.batch4,0,0
20:23:29,root.batch5,0,0
20:23:29,root.batch2,0,0
20:23:29,root.batch3,0,0
20:23:30,root.bursty0,0,0
20:23:30,root.default,0,0
20:23:30,root.batch6,0,0
20:23:30,root.batch7,0,0
20:23:30,root.batch0,0,0
20:23:30,root.batch1,0,0
