100001, Mon Dec 26 08:34:31 MST 2016, Mon Dec 26 08:34:41 MST 2016, 60664, 71446, Mon Dec 26 08:35:42 MST 2016
100002, Mon Dec 26 08:34:34 MST 2016, Mon Dec 26 08:34:45 MST 2016, 165291, 176490, Mon Dec 26 08:37:31 MST 2016
100000, Mon Dec 26 08:34:28 MST 2016, Mon Dec 26 08:34:40 MST 2016, 171499, 183126, Mon Dec 26 08:37:31 MST 2016
100003, Mon Dec 26 08:34:37 MST 2016, Mon Dec 26 08:34:48 MST 2016, 196246, 207457, Mon Dec 26 08:38:05 MST 2016
100006, Mon Dec 26 08:34:47 MST 2016, Mon Dec 26 08:34:55 MST 2016, 192474, 200830, Mon Dec 26 08:38:07 MST 2016
0, Mon Dec 26 08:37:46 MST 2016, Mon Dec 26 08:37:54 MST 2016, 142385, 150326, Mon Dec 26 08:40:16 MST 2016
100004, Mon Dec 26 08:34:39 MST 2016, Mon Dec 26 08:34:51 MST 2016, 384755, 396419, Mon Dec 26 08:41:15 MST 2016
100009, Mon Dec 26 08:34:56 MST 2016, Mon Dec 26 08:37:33 MST 2016, 249129, 405971, Mon Dec 26 08:41:42 MST 2016
100007, Mon Dec 26 08:34:50 MST 2016, Mon Dec 26 08:34:58 MST 2016, 404959, 412877, Mon Dec 26 08:41:43 MST 2016
100008, Mon Dec 26 08:34:54 MST 2016, Mon Dec 26 08:37:33 MST 2016, 253670, 412598, Mon Dec 26 08:41:47 MST 2016
100010, Mon Dec 26 08:35:06 MST 2016, Mon Dec 26 08:37:33 MST 2016, 397408, 544122, Mon Dec 26 08:44:10 MST 2016
100011, Mon Dec 26 08:35:08 MST 2016, Mon Dec 26 08:37:32 MST 2016, 455309, 599869, Mon Dec 26 08:45:08 MST 2016
100013, Mon Dec 26 08:35:12 MST 2016, Mon Dec 26 08:37:33 MST 2016, 456421, 597419, Mon Dec 26 08:45:10 MST 2016
100012, Mon Dec 26 08:35:11 MST 2016, Mon Dec 26 08:37:33 MST 2016, 474326, 616172, Mon Dec 26 08:45:28 MST 2016
100014, Mon Dec 26 08:35:17 MST 2016, Mon Dec 26 08:37:33 MST 2016, 494281, 630654, Mon Dec 26 08:45:48 MST 2016
100017, Mon Dec 26 08:35:32 MST 2016, Mon Dec 26 08:37:33 MST 2016, 499908, 621260, Mon Dec 26 08:45:53 MST 2016
100015, Mon Dec 26 08:35:21 MST 2016, Mon Dec 26 08:37:33 MST 2016, 521962, 654036, Mon Dec 26 08:46:15 MST 2016
100005, Mon Dec 26 08:34:44 MST 2016, Mon Dec 26 08:34:56 MST 2016, 704627, 716638, Mon Dec 26 08:46:41 MST 2016
100016, Mon Dec 26 08:35:32 MST 2016, Mon Dec 26 08:37:33 MST 2016, 550574, 671913, Mon Dec 26 08:46:44 MST 2016
100021, Mon Dec 26 08:35:35 MST 2016, Mon Dec 26 08:37:33 MST 2016, 601854, 720104, Mon Dec 26 08:47:35 MST 2016
100018, Mon Dec 26 08:35:38 MST 2016, Mon Dec 26 08:37:34 MST 2016, 619247, 736140, Mon Dec 26 08:47:54 MST 2016
1, Mon Dec 26 08:47:46 MST 2016, Mon Dec 26 08:47:54 MST 2016, 130970, 139622, Mon Dec 26 08:50:05 MST 2016
100020, Mon Dec 26 08:35:41 MST 2016, Mon Dec 26 08:37:35 MST 2016, 792209, 906057, Mon Dec 26 08:50:47 MST 2016
100019, Mon Dec 26 08:35:41 MST 2016, Mon Dec 26 08:37:34 MST 2016, 920315, 1033141, Mon Dec 26 08:52:55 MST 2016
100022, Mon Dec 26 08:35:49 MST 2016, Mon Dec 26 08:37:34 MST 2016, 966144, 1071231, Mon Dec 26 08:53:40 MST 2016
100023, Mon Dec 26 08:35:49 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1070156, 1175373, Mon Dec 26 08:55:25 MST 2016
100025, Mon Dec 26 08:36:00 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1083265, 1176577, Mon Dec 26 08:55:37 MST 2016
100024, Mon Dec 26 08:35:52 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1087962, 1190346, Mon Dec 26 08:55:42 MST 2016
100026, Mon Dec 26 08:36:03 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1090477, 1180908, Mon Dec 26 08:55:44 MST 2016
100029, Mon Dec 26 08:36:09 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1118147, 1203267, Mon Dec 26 08:56:12 MST 2016
100033, Mon Dec 26 08:36:20 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1163681, 1237626, Mon Dec 26 08:56:58 MST 2016
100032, Mon Dec 26 08:36:18 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1167249, 1242931, Mon Dec 26 08:57:01 MST 2016
100030, Mon Dec 26 08:36:11 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1187084, 1270358, Mon Dec 26 08:57:21 MST 2016
2, Mon Dec 26 08:57:45 MST 2016, Mon Dec 26 08:57:53 MST 2016, 427782, 435636, Mon Dec 26 09:05:01 MST 2016
100031, Mon Dec 26 08:36:16 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1686702, 1764237, Mon Dec 26 09:05:41 MST 2016
100037, Mon Dec 26 08:36:23 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1690907, 1761987, Mon Dec 26 09:05:45 MST 2016
100034, Mon Dec 26 08:36:24 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1732137, 1802685, Mon Dec 26 09:06:27 MST 2016
100038, Mon Dec 26 08:36:27 MST 2016, Mon Dec 26 08:37:35 MST 2016, 1738030, 1805581, Mon Dec 26 09:06:33 MST 2016
100036, Mon Dec 26 08:36:24 MST 2016, Mon Dec 26 08:37:34 MST 2016, 1757049, 1827676, Mon Dec 26 09:06:52 MST 2016
100035, Mon Dec 26 08:36:24 MST 2016, Mon Dec 26 08:37:35 MST 2016, 1800636, 1871811, Mon Dec 26 09:07:36 MST 2016
3, Mon Dec 26 09:07:53 MST 2016, Mon Dec 26 09:08:02 MST 2016, 411640, 421229, Mon Dec 26 09:14:54 MST 2016
100028, Mon Dec 26 08:36:09 MST 2016, Mon Dec 26 08:37:34 MST 2016, 2240622, 2325384, Mon Dec 26 09:14:55 MST 2016
100027, Mon Dec 26 08:36:04 MST 2016, Mon Dec 26 08:37:34 MST 2016, 2241036, 2330325, Mon Dec 26 09:14:55 MST 2016
